TestHeaderID,Operation Name,StepID,Parameter Name,Value,Units,Min Limit,Max Limit
38206780,Glue Optic M514,45838194,Y,37.2337,mm,None,None
38206780,Glue Optic M514,45838194,X,412.1459,mm,None,None
38206780,Glue Optic M514,45838194,Z,-1.84,mm,-2.77,-0.77
38482867,Glue Optic L542,46439081,ReportText,{True},None,None,None
38204872,Glue Optic M402,45835002,Tool Length,115.815,um,114,118
38204872,Glue Optic M402,45835004,Numeric,13704,None,None,None
38204872,Glue Optic M402,45835005,RX,0.9292,deg,None,None
38204872,Glue Optic M402,45835005,RY,-0.9068,deg,None,None
38204872,Glue Optic M402,45835005,RZ,133.1542,deg,None,None
38204872,Glue Optic M402,45835005,Y,106.3248,mm,None,None
38204872,Glue Optic M402,45835005,X,59.1715,mm,None,None
38204872,Glue Optic M402,45835005,Z,-1.19,mm,-2.12,-0.12
